Timesheet_ID,Work_Date,Project_ID,Consultant_ID,Task_Category,Hours_Worked,Billable_Flag,Approved_Flag
TMS-001964,2025-08-01,PRJ-0163,CON-070,Client Workshop,15.3,Billable,Yes
TMS-001965,2025-09-01,PRJ-0163,CON-056,Delivery,167.3,Billable,Yes
TMS-001966,2025-07-01,PRJ-0163,CON-056,Analysis,121.7,Billable,Yes
TMS-001967,2025-11-01,PRJ-0163,CON-056,Delivery,172.7,Billable,Yes
TMS-001968,2025-09-01,PRJ-0163,CON-056,Delivery,69.5,Billable,Yes
TMS-001969,2025-10-01,PRJ-0163,CON-056,Internal Training,107.3,Non-Billable,Yes
TMS-001970,2025-10-01,PRJ-0163,CON-070,Delivery,121.6,Billable,Yes
TMS-001971,2025-08-01,PRJ-0163,CON-070,Delivery,145.8,Billable,Yes
TMS-001972,2025-06-01,PRJ-0163,CON-056,Delivery,11.7,Billable,Yes
TMS-001973,2024-10-01,PRJ-0164,CON-048,Analysis,136.8,Billable,Yes
TMS-001974,2024-05-01,PRJ-0164,CON-007,Delivery,52.1,Billable,No
TMS-001975,2024-10-01,PRJ-0164,CON-007,Analysis,19.6,,Yes
TMS-001976,2024-10-01,PRJ-0164,CON-007,Analysis,86,Billable,Yes
TMS-001977,2024-06-01,PRJ-0164,CON-007,Delivery,16.5,Billable,Yes
TMS-001978,2024-07-01,PRJ-0164,CON-048,Client Workshop,64.5,Billable,Yes
TMS-001979,2024-10-01,PRJ-0164,CON-048,Analysis,40.9,Billable,Yes
TMS-001980,2023-08-01,PRJ-0165,CON-047,Client Workshop,112,Billable,Yes
TMS-001981,2023-09-01,PRJ-0165,CON-047,Analysis,128.7,Billable,Yes
TMS-001982,2023-07-01,PRJ-0165,CON-047,Analysis,25.3,Billable,Yes
TMS-001983,2023-09-01,PRJ-0165,CON-047,Delivery,143.5,Billable,Yes
TMS-001984,2023-08-01,PRJ-0165,CON-021,Client Workshop,70.2,Billable,No
TMS-001985,2023-09-01,PRJ-0165,CON-047,Delivery,193.4,Billable,Yes
TMS-001986,2023-09-01,PRJ-0165,CON-057,Client Workshop,161.3,,Yes
TMS-001987,2023-07-01,PRJ-0165,CON-057,Admin,23.1,Non-Billable,Yes
TMS-001988,2023-08-01,PRJ-0165,CON-057,Delivery,68.6,Billable,Yes
TMS-001989,2023-08-01,PRJ-0165,CON-021,QA Review,90.4,Billable,Yes
TMS-001990,2023-07-01,PRJ-0165,CON-009,Sales Support,47.5,,Yes
TMS-001991,2023-08-01,PRJ-0165,CON-009,Client Workshop,36.3,Billable,No
TMS-001992,2023-09-01,PRJ-0165,CON-047,Analysis,169.1,Billable,Yes
TMS-001993,2023-07-01,PRJ-0165,CON-047,Delivery,103.3,Billable,Yes
TMS-001994,2023-07-01,PRJ-0165,CON-047,Analysis,42.4,Billable,Yes
TMS-001995,2023-09-01,PRJ-0165,CON-009,Delivery,191.8,Billable,Yes
TMS-001996,2023-09-01,PRJ-0165,CON-047,Delivery,41.1,,Yes
TMS-001997,2023-08-01,PRJ-0165,CON-057,Delivery,115.6,Billable,Yes
TMS-001998,2025-10-01,PRJ-0166,CON-032,Delivery,186.1,Billable,Yes
TMS-001999,2025-10-01,PRJ-0166,CON-032,Analysis,50.4,Billable,Yes
TMS-002000,2025-09-01,PRJ-0166,CON-017,Analysis,7.9,Billable,Yes
TMS-002001,2025-12-01,PRJ-0167,CON-020,QA Review,199.7,Billable,Yes
TMS-002002,2025-12-01,PRJ-0167,CON-020,QA Review,63,Billable,Yes
TMS-002003,2025-09-01,PRJ-0167,CON-020,Delivery,156.2,Billable,Yes
TMS-002004,2025-11-01,PRJ-0167,CON-048,Delivery,146.5,Billable,Yes
TMS-002005,2025-12-01,PRJ-0167,CON-048,Delivery,158.8,Billable,Yes
TMS-002006,2023-06-01,PRJ-0168,CON-017,Internal Training,105.1,Non-Billable,Yes
TMS-002007,2023-07-01,PRJ-0168,CON-017,Delivery,13.8,Billable,Yes
TMS-002008,2023-05-01,PRJ-0168,CON-029,Admin,140.5,Non-Billable,Yes
TMS-002009,2023-07-01,PRJ-0168,CON-026,Analysis,118.5,Billable,Yes
TMS-002010,2023-07-01,PRJ-0168,CON-029,Client Workshop,110.7,Billable,Yes
TMS-002011,2023-07-01,PRJ-0168,CON-017,Analysis,155.7,Billable,Yes
TMS-002012,2023-07-01,PRJ-0168,CON-011,Delivery,102.6,Billable,Yes
TMS-002013,2023-07-01,PRJ-0168,CON-011,QA Review,60.9,Billable,Yes
TMS-002014,2023-05-01,PRJ-0168,CON-011,Delivery,54.3,Billable,Yes
TMS-002015,2023-07-01,PRJ-0168,CON-011,Delivery,29.2,Billable,Yes
TMS-002016,2023-07-01,PRJ-0168,CON-029,Analysis,60,Billable,Yes
TMS-002017,2023-06-01,PRJ-0169,CON-077,Analysis,75.8,Billable,Yes
TMS-002018,2023-06-01,PRJ-0169,CON-077,Delivery,115.3,Billable,Yes
TMS-002019,2023-06-01,PRJ-0169,CON-077,Delivery,46.1,Billable,Yes
TMS-002020,2023-06-01,PRJ-0169,CON-020,Client Workshop,85.3,Billable,Yes
TMS-002021,2023-05-01,PRJ-0169,CON-020,Delivery,63.4,Billable,Yes
TMS-002022,2023-06-01,PRJ-0169,CON-020,Delivery,56.7,Billable,Yes
TMS-002023,2023-05-01,PRJ-0169,CON-020,Delivery,23.8,Billable,Yes
TMS-002024,2023-06-01,PRJ-0169,CON-020,Admin,61.8,Non-Billable,Yes
TMS-002025,2023-06-01,PRJ-0169,CON-020,Delivery,22.6,Billable,Yes
TMS-002026,2024-01-01,PRJ-0170,CON-062,Delivery,73.6,Billable,Yes
TMS-002027,2023-12-01,PRJ-0170,CON-036,Analysis,169,Billable,Yes
TMS-002028,2024-01-01,PRJ-0170,CON-062,QA Review,130.7,Billable,No
TMS-002029,2023-12-01,PRJ-0170,CON-062,QA Review,19.2,Billable,No
TMS-002030,2024-01-01,PRJ-0170,CON-036,Sales Support,167,Non-Billable,No
TMS-002031,2024-01-01,PRJ-0170,CON-062,Delivery,117.5,Billable,Yes
TMS-002032,2023-12-01,PRJ-0170,CON-015,Analysis,23.2,Billable,Yes
TMS-002033,2023-12-01,PRJ-0170,CON-062,Delivery,92.7,Billable,Yes
TMS-002034,2023-12-01,PRJ-0170,CON-015,Analysis,133.5,Billable,Yes
TMS-002035,2024-01-01,PRJ-0170,CON-062,Delivery,103.5,Billable,Yes
TMS-002036,2024-01-01,PRJ-0170,CON-036,Delivery,65,Billable,Yes
TMS-002037,2024-01-01,PRJ-0170,CON-015,Analysis,19.9,Billable,Yes
TMS-002038,2023-12-01,PRJ-0170,CON-015,Client Workshop,50.3,Billable,Yes
TMS-002039,2024-01-01,PRJ-0170,CON-015,Delivery,151.5,Billable,Yes
TMS-002040,2023-12-01,PRJ-0170,CON-036,Delivery,55.3,Billable,Yes
TMS-002041,2024-01-01,PRJ-0170,CON-036,Delivery,45.2,Billable,Yes
TMS-002042,2025-05-01,PRJ-0171,CON-059,Delivery,69.6,Billable,Yes
TMS-002043,2025-03-01,PRJ-0171,CON-059,Delivery,77.8,Billable,Yes
TMS-002044,2025-06-01,PRJ-0171,CON-059,Delivery,30,Billable,Yes
TMS-002045,2025-03-01,PRJ-0171,CON-063,QA Review,169.6,Billable,Yes
TMS-002046,2025-04-01,PRJ-0171,CON-063,Client Workshop,80.6,Billable,Yes
TMS-002047,2025-03-01,PRJ-0171,CON-063,Client Workshop,173.2,Billable,Yes
TMS-002048,2025-06-01,PRJ-0171,CON-063,Analysis,31.1,Billable,Yes
TMS-002049,2025-03-01,PRJ-0171,CON-063,Analysis,49.5,Billable,Yes
TMS-002050,2025-04-01,prj-0171 ,CON-059,Delivery,91.9,Billable,Yes
TMS-002051,2025-05-01,PRJ-0171,CON-059,Delivery,103.2,Billable,Yes
TMS-002052,2025-05-01,PRJ-0171,CON-059,Delivery,124.7,Billable,Yes
TMS-002053,2025-04-01,PRJ-0171,CON-063,Analysis,170,Billable,Yes
TMS-002054,2025-06-01,PRJ-0171,CON-063,Analysis,189.5,Billable,Yes
TMS-002055,2025-02-01,PRJ-0171,CON-063,Internal Training,132,Non-Billable,Yes
TMS-002056,2025-03-01,PRJ-0171,CON-063,Sales Support,199.8,Non-Billable,Yes
TMS-002057,2024-01-01,PRJ-0172,CON-068,Delivery,168,Billable,Yes
TMS-002058,2024-02-01,PRJ-0172,CON-015,Delivery,56,Billable,Yes
TMS-002059,2024-01-01,PRJ-0172,CON-068,Delivery,135.3,Billable,Yes
TMS-002060,2023-12-01,PRJ-0172,CON-015,Delivery,119.2,Billable,Yes
TMS-002061,2024-04-01,PRJ-0172,CON-015,Delivery,87.9,Billable,Yes
TMS-002062,2024-05-01,PRJ-0172,CON-015,Admin,88.9,Non-Billable,Yes
TMS-002063,2024-02-01,PRJ-0172,CON-068,Client Workshop,110.3,Billable,Yes
TMS-002064,2024-04-01,PRJ-0172,CON-029,QA Review,139.8,Billable,Yes
TMS-002065,2024-05-01,PRJ-0172,CON-015,Delivery,27.5,Billable,Yes
TMS-002066,2024-04-01,PRJ-0172,CON-029,Delivery,90.4,Billable,Yes
TMS-002067,2024-04-01,PRJ-0172,CON-015,Admin,59.6,Non-Billable,Yes
TMS-002068,2024-02-01,PRJ-0172,CON-015,Delivery,173.3,Billable,Yes
TMS-002069,2024-03-01,PRJ-0172,CON-015,Delivery,55.6,Billable,Yes
TMS-002070,2024-01-01,PRJ-0172,CON-068,Delivery,71.6,Billable,Yes
TMS-002071,2023-12-01,PRJ-0172,CON-015,Delivery,172.9,Billable,Yes
TMS-002072,2024-04-01,PRJ-0172,CON-068,Internal Training,15.6,Non-Billable,Yes
TMS-002073,2024-03-01,PRJ-0172,CON-029,Analysis,113.8,Billable,Yes
TMS-002074,2024-06-01,PRJ-0172,CON-029,Sales Support,63.5,Non-Billable,Yes
TMS-002075,2024-02-01,PRJ-0172,CON-015,Delivery,90.8,Billable,Yes
TMS-002076,2024-04-01,PRJ-0172,CON-068,Delivery,14.7,Billable,Yes
TMS-002077,2023-04-01,PRJ-0173,CON-056,Delivery,62,Billable,Yes
TMS-002078,2023-06-01,PRJ-0173,CON-070,Delivery,16.3,Billable,Yes
TMS-002079,2023-05-01,PRJ-0173,CON-018,Delivery,47.5,Billable,Yes
TMS-002080,2023-05-01,PRJ-0173,CON-018,Analysis,71.9,Billable,Yes
TMS-002081,2023-05-01,PRJ-0173,CON-070,Analysis,147.5,Billable,Yes
TMS-002082,2023-05-01,PRJ-0173,CON-056,Analysis,174.4,Billable,Yes
TMS-002083,2023-05-01,PRJ-0173,CON-070,Delivery,50.5,Billable,Yes
TMS-002084,2023-05-01,PRJ-0173,CON-056,Delivery,47.5,Billable,Yes
TMS-002085,2023-05-01,PRJ-0173,CON-018,QA Review,178.7,Billable,Yes
TMS-002086,2023-05-01,PRJ-0173,CON-056,Analysis,182.3,Billable,Yes
TMS-002087,2023-04-01,PRJ-0173,CON-056,Delivery,64.9,,Yes
TMS-002088,2023-05-01,PRJ-0173,CON-070,Analysis,52.9,Billable,Yes
TMS-002089,2023-05-01,PRJ-0173,CON-018,Client Workshop,181.5,Billable,Yes
TMS-002090,2023-05-01,PRJ-0173,CON-070,Delivery,155.6,Billable,Yes
TMS-002091,2023-05-01,PRJ-0173,CON-056,Client Workshop,193.5,Billable,Yes
TMS-002092,2023-05-01,PRJ-0173,CON-056,Admin,106.3,Non-Billable,Yes
TMS-002093,2023-05-01,PRJ-0173,CON-070,Delivery,99.7,Billable,Yes
TMS-002094,2023-05-01,PRJ-0173,CON-070,QA Review,179,Billable,Yes
TMS-002095,2023-05-01,PRJ-0173,CON-070,Delivery,62.2,Billable,Yes
TMS-002096,2023-05-01,PRJ-0173,CON-018,Delivery,92.1,Billable,Yes
TMS-002097,2023-05-01,PRJ-0173,CON-070,Sales Support,9.8,Non-Billable,Yes
TMS-002098,2025-03-01,PRJ-0174,CON-059,QA Review,122.5,Billable,Yes
TMS-002099,2025-03-01,PRJ-0174,CON-059,Sales Support,73.2,Non-Billable,Yes
TMS-002100,2025-03-01,PRJ-0174,CON-059,Delivery,50.8,Billable,Yes
TMS-002101,2025-03-01,PRJ-0174,CON-055,Client Workshop,52,Billable,Yes
TMS-002102,2025-03-01,PRJ-0174,CON-055,Client Workshop,18.4,Billable,Yes
TMS-002103,2025-03-01,PRJ-0174,CON-059,QA Review,11.3,Billable,Yes
TMS-002104,2023-02-01,PRJ-0175,CON-075,Delivery,101.7,Billable,Yes
TMS-002105,2023-01-01,PRJ-0175,CON-033,Delivery,119,Billable,Yes
TMS-002106,2023-04-01,PRJ-0175,CON-069,Analysis,18,Billable,Yes
TMS-002107,2023-01-01,PRJ-0175,CON-033,Internal Training,73.2,Non-Billable,Yes
TMS-002108,2023-04-01,PRJ-0175,CON-033,Analysis,85.2,Billable,Yes
TMS-002109,2023-04-01,PRJ-0175,CON-075,Delivery,90.7,Billable,Yes
TMS-002110,2023-01-01,PRJ-0175,CON-069,Delivery,94.2,Billable,Yes
TMS-002111,2023-02-01,PRJ-0175,CON-033,Delivery,57.1,Billable,Yes
TMS-002112,2023-02-01,PRJ-0175,CON-075,Delivery,70,Billable,Yes
TMS-002113,2023-01-01,PRJ-0175,CON-069,Sales Support,176.8,Non-Billable,Yes
TMS-002114,2023-03-01,PRJ-0175,CON-033,QA Review,117.7,Billable,Yes
TMS-002115,2023-02-01,PRJ-0175,CON-069,Delivery,15.4,Billable,Yes
TMS-002116,2023-02-01,PRJ-0175,CON-075,Delivery,43.4,Billable,Yes
TMS-002117,2023-01-01, PRJ-0175,CON-075,Delivery,12.2,Billable,Yes
TMS-002118,2023-04-01,PRJ-0175,CON-033,Delivery,70.1,Billable,Yes
TMS-002119,2023-02-01,PRJ-0175,CON-069,Analysis,63.5,Billable,Yes
TMS-002120,2023-02-01,PRJ-0175,CON-075,QA Review,22.7,Billable,Yes
TMS-002121,2023-08-01,PRJ-0176,CON-006,Client Workshop,33.6,Billable,Yes
TMS-002122,2023-07-01,PRJ-0176,CON-006,Client Workshop,162.3,Billable,Yes
TMS-002123,2023-09-01,PRJ-0176,CON-048,Sales Support,88.7,Non-Billable,Yes
TMS-002124,2023-08-01,PRJ-0176,CON-048,Delivery,22.6,Billable,Yes
TMS-002125,2023-09-01,PRJ-0176,CON-048,Analysis,37.3,Billable,Yes
TMS-002126,2023-07-01,PRJ-0176,CON-006,Admin,172.9,Non-Billable,Yes
TMS-002127,2023-11-01,PRJ-0176,CON-048,Analysis,138.1,Billable,Yes
TMS-002128,2023-12-01,PRJ-0176,CON-048,Delivery,107.5,Billable,Yes
TMS-002129,2023-10-01,PRJ-0176,CON-048,Delivery,193.9,Billable,Yes
TMS-002130,2023-06-01,PRJ-0176,CON-006,Client Workshop,53,Billable,Yes
TMS-002131,2023-11-01,PRJ-0176,CON-048,Delivery,21.2,,Yes
TMS-002132,2023-09-01,PRJ-0176,CON-048,Delivery,192.6,Billable,Yes
TMS-002133,2023-07-01,PRJ-0176,CON-048,Delivery,110,Billable,Yes
TMS-002134,2023-08-01,PRJ-0176,CON-048,Delivery,53.3,Billable,Yes
TMS-002135,2023-07-01,PRJ-0176,CON-048,Client Workshop,192.7,Billable,Yes
TMS-002136,2023-10-01,PRJ-0176,CON-006,Client Workshop,151.2,Billable,Yes
TMS-002137,2023-10-01,PRJ-0176,CON-048,Admin,154.2,Non-Billable,Yes
TMS-002138,2023-12-01,PRJ-0176,CON-048,Delivery,172.1,Billable,Yes
TMS-002139,2023-11-01,PRJ-0176,CON-048,Analysis,156.4,Billable,Yes
TMS-002140,2023-07-01,PRJ-0176,CON-006 ,Client Workshop,135.3,Billable,Yes
TMS-002141,2024-09-01,PRJ-0177,CON-074,Delivery,68.6,Billable,Yes
TMS-002142,2024-09-01,PRJ-0177,CON-071,Analysis,168.4,,Yes
TMS-002143,2024-09-01,PRJ-0177,CON-071,Analysis,157.2,Billable,Yes
TMS-002144,2024-10-01,PRJ-0177,CON-074,Delivery,174.7,Billable,Yes
TMS-002145,2024-09-01,PRJ-0177,CON-071,Analysis,188.5,Billable,Yes
TMS-002146,2024-10-01,PRJ-0177,CON-074,Analysis,146.5,Billable,Yes
TMS-002147,2024-09-01,PRJ-0177,CON-071,Analysis,84.2,Billable,Yes
TMS-002148,2024-09-01,PRJ-0177,CON-074,Client Workshop,29.6,Billable,Yes
TMS-002149,2024-10-01,PRJ-0177,CON-071,Delivery,197.5,Billable,Yes
TMS-002150,2024-08-01,PRJ-0177,CON-074,Admin,135,Non-Billable,Yes
TMS-002151,2024-09-01,PRJ-0177,CON-074,Client Workshop,117.4,Billable,Yes
TMS-002152,2024-10-01,PRJ-0177,CON-074,Client Workshop,154,Billable,Yes
TMS-002153,2025-10-01,PRJ-0178,CON-063,Delivery,28.3,Billable,Yes
TMS-002154,2025-12-01,PRJ-0178,CON-063,Client Workshop,38.1,Billable,Yes
TMS-002155,2025-11-01,PRJ-0178,CON-055,Delivery,168,Billable,Yes
TMS-002156,2025-11-01,PRJ-0178,CON-063,Delivery,37.9,Billable,Yes
TMS-002157,2025-08-01,PRJ-0178,CON-064,Delivery,33.1,Billable,Yes
TMS-002158,2025-09-01,PRJ-0178,CON-055,Analysis,19.4,Billable,Yes
TMS-002159,2025-10-01,PRJ-0179,CON-056,Internal Training,40.8,Non-Billable,Yes
TMS-002160,2025-10-01,PRJ-0179,CON-056,QA Review,120,Billable,Yes
TMS-002161,2025-10-01,PRJ-0179,CON-058,Analysis,141,Billable,No
TMS-002162,2025-12-01,PRJ-0179,CON-058,Delivery,82.7,Billable,Yes
TMS-002163,2025-11-01,PRJ-0179,CON-065,Client Workshop,160.7,Billable,Yes
TMS-002164,2025-10-01,PRJ-0179,CON-056,Delivery,184,Billable,Yes
TMS-002165,2025-11-01,PRJ-0179, CON-056,Delivery,86.8,Billable,Yes
TMS-002166,2025-11-01,PRJ-0179,CON-056,Analysis,117,Billable,Yes
TMS-002167,2025-11-01,PRJ-0179,CON-056,Sales Support,85.2,Non-Billable,Yes
TMS-002168,2025-11-01,PRJ-0179,CON-056,Admin,17,Non-Billable,Yes
TMS-002169,2025-10-01,PRJ-0179,CON-056,Delivery,147.9,Billable,Yes
TMS-002170,2025-11-01,PRJ-0179,CON-058,Client Workshop,39.7,Billable,Yes
TMS-002171,2023-10-01,PRJ-0180,CON-053,Client Workshop,47,Billable,Yes
TMS-002172,2024-02-01,PRJ-0180,CON-057,Delivery,122.9,Billable,Yes
TMS-002173,2023-12-01,PRJ-0180,CON-065,Analysis,138.5,Billable,Yes
TMS-002174,2023-11-01,PRJ-0180,CON-065,Delivery,157.4,Billable,Yes
TMS-002175,2023-10-01,PRJ-0180,CON-053,Internal Training,156.9,Non-Billable,Yes
TMS-002176,2023-12-01,PRJ-0180,CON-065,Analysis,52.6,Billable,Yes
TMS-002177,2024-01-01,PRJ-0180,CON-053,Analysis,92.8,Billable,Yes
TMS-002178,2024-01-01,PRJ-0180,CON-053,Analysis,113.9,Billable,Yes
TMS-002179,2023-12-01,PRJ-0180,CON-057,Delivery,12.4,Billable,Yes
TMS-002180,2024-01-01,PRJ-0180,CON-065,Delivery,18.8,Billable,Yes
TMS-002181,2023-12-01,PRJ-0180,CON-053,Analysis,133.6,Billable,Yes
TMS-002182,2023-11-01,PRJ-0180,CON-057,Analysis,142.1,Billable,Yes
TMS-002183,2024-01-01,PRJ-0180,CON-065,Delivery,78.9,Billable,Yes
TMS-002184,2023-11-01,PRJ-0180,CON-065,Client Workshop,41,Billable,Yes
TMS-002185,2024-01-01,PRJ-0180,CON-057,Analysis,52,Billable,Yes
TMS-002186,2024-01-01,PRJ-0180,CON-057,Client Workshop,16.8,Billable,Yes
TMS-002187,2024-02-01,PRJ-0180,CON-057,QA Review,135.9,,Yes
TMS-002188,2024-01-01,PRJ-0180,CON-057,Analysis,13.8,Billable,Yes
TMS-002189,2023-12-01,PRJ-0181,CON-009,Delivery,26.5,Billable,Yes
TMS-002190,2023-12-01,PRJ-0181,CON-009,Delivery,99.8,Billable,Yes
TMS-002191,2024-01-01,PRJ-0181,CON-056,Delivery,69.8,Billable,Yes
TMS-002192,2023-12-01,PRJ-0181,CON-009,Analysis,94.2,Billable,Yes
TMS-002193,2024-01-01,PRJ-0181,CON-009,Delivery,100.8,Billable,Yes
TMS-002194,2023-12-01,PRJ-0181,CON-013,Delivery,47.5,,Yes
TMS-002195,2023-12-01,prj-0181 ,CON-013,Delivery,29.2,Billable,Yes
TMS-002196,2023-12-01,PRJ-0181,CON-009,Delivery,65.2,Billable,Yes
TMS-002197,2024-01-01,prj-0181 ,CON-056,Delivery,128.5,Billable,Yes
TMS-002198,2024-01-01,PRJ-0181, CON-013,Analysis,149.9,Billable,Yes
TMS-002199,2023-12-01,PRJ-0181,CON-013,Analysis,143.7,Billable,Yes
TMS-002200,2024-01-01,PRJ-0181,CON-009,Sales Support,58.2,Non-Billable,Yes
TMS-002201,2023-12-01,PRJ-0181,CON-056,QA Review,22.1,Billable,Yes
TMS-002202,2024-01-01,PRJ-0181,CON-013,Delivery,175.5,Billable,Yes
TMS-002203,2024-01-01,PRJ-0181,CON-013,Client Workshop,107.5,Billable,Yes
TMS-002204,2023-12-01,PRJ-0181,CON-009,Delivery,16.5,Billable,Yes
TMS-002205,2023-12-01,PRJ-0181,CON-013,Delivery,13,Billable,Yes
TMS-002206,2023-12-01,PRJ-0181,CON-009,Client Workshop,16.6,Billable,Yes
TMS-002207,2024-09-01,PRJ-0182,CON-005,Analysis,77.3,Billable,Yes
TMS-002208,2024-09-01,PRJ-0182,CON-005,Analysis,164.9,Billable,Yes
TMS-002209,2024-10-01,PRJ-0182,CON-005,Analysis,110,Billable,Yes
TMS-002210,2024-08-01,PRJ-0182,CON-077,Delivery,119.8,Billable,Yes
TMS-002211,2024-07-01,PRJ-0182,CON-005,Delivery,70.1,Billable,Yes
TMS-002212,2024-08-01,PRJ-0182,CON-005,Delivery,90.9,Billable,Yes
TMS-002213,2024-07-01,PRJ-0182,CON-005,Sales Support,58.8,,Yes
TMS-002214,2024-07-01,PRJ-0182,CON-005,Sales Support,153.2,Non-Billable,Yes
TMS-002215,2024-07-01,PRJ-0182,CON-005,Delivery,34,Billable,Yes
TMS-002216,2024-07-01,PRJ-0182,CON-005,Client Workshop,162.9,Billable,Yes
TMS-002217,2024-09-01,PRJ-0182,CON-005,Delivery,74.4,Billable,Yes
TMS-002218,2024-09-01,PRJ-0182,CON-005,Delivery,193.2,Billable,Yes
TMS-002219,2024-07-01,PRJ-0182,CON-077,QA Review,145.5,Billable,Yes
TMS-002220,2024-07-01,PRJ-0182,CON-077,Analysis,92.4,Billable,Yes
TMS-002221,2024-08-01,PRJ-0182,CON-077,Sales Support,15.3,Non-Billable,Yes
TMS-002222,2024-08-01,PRJ-0182,CON-005,Admin,13,Non-Billable,Yes
TMS-002223,2024-07-01,PRJ-0182,CON-077,Delivery,51.3,Billable,Yes
TMS-002224,2024-10-01,PRJ-0182,CON-077,Admin,38,Non-Billable,Yes
TMS-002225,2024-08-01,PRJ-0183,CON-053,Delivery,35.8,Billable,Yes
TMS-002226,2024-07-01,PRJ-0183,CON-053,Delivery,66.7,Billable,Yes
TMS-002227,2024-05-01,PRJ-0183,CON-057,Sales Support,197.9,Non-Billable,Yes
TMS-002228,2024-06-01,PRJ-0183,CON-021,Delivery,115.8,Billable,Yes
TMS-002229,2024-06-01,PRJ-0183,CON-057,Client Workshop,104.6,Billable,Yes
TMS-002230,2024-06-01,PRJ-0183,CON-057,QA Review,192.1,Billable,Yes
TMS-002231,2024-05-01,PRJ-0183,CON-057,QA Review,116.1,Billable,Yes
TMS-002232,2024-05-01,PRJ-0183,CON-053,QA Review,85.9,Billable,Yes
TMS-002233,2024-05-01,PRJ-0183,CON-053,QA Review,23,Billable,Yes
TMS-002234,2024-09-01,PRJ-0183,CON-057,Client Workshop,121.8,,Yes
TMS-002235,2024-07-01,PRJ-0183,CON-057,Delivery,55.4,,Yes
TMS-002236,2024-05-01,PRJ-0183,CON-053,Client Workshop,121,Billable,Yes
TMS-002237,2024-05-01,PRJ-0183,CON-057,Analysis,71,Billable,Yes
TMS-002238,2024-08-01,PRJ-0183,CON-053,Internal Training,25.9,Non-Billable,Yes
TMS-002239,2024-07-01,PRJ-0183,CON-057,Analysis,16.2,Billable,No
TMS-002240,2024-06-01,PRJ-0183,CON-053,QA Review,91.8,Billable,Yes
TMS-002241,2024-05-01,PRJ-0183,CON-021,Delivery,123.1,Billable,Yes
TMS-002242,2024-06-01,PRJ-0183,CON-057,Delivery,60.9,Billable,Yes
TMS-002243,2024-08-01,PRJ-0183,CON-057,Client Workshop,95.1,Billable,No
TMS-002244,2024-05-01,PRJ-0183,CON-057,QA Review,10.3,Billable,Yes
TMS-002245,2024-07-01,PRJ-0183,CON-021,Delivery,68.2,Billable,Yes
TMS-002246,2024-09-01,PRJ-0183,CON-021,Internal Training,9.1,Non-Billable,Yes
TMS-002247,2023-11-01,PRJ-0184,CON-006,Analysis,168.9,Billable,Yes
TMS-002248,2024-02-01,PRJ-0184,CON-006,Internal Training,76.7,Non-Billable,Yes
TMS-002249,2024-04-01,PRJ-0184,CON-048,Delivery,66.1,,Yes
TMS-002250,2024-04-01,PRJ-0184,CON-006,Analysis,178.8,Billable,Yes
TMS-002251,2024-01-01,PRJ-0184,CON-048,Admin,137.5,Non-Billable,Yes
TMS-002252,2024-04-01,PRJ-0184,CON-006,Admin,150.8,Non-Billable,Yes
TMS-002253,2024-06-01,PRJ-0184,CON-006,Sales Support,193,Non-Billable,Yes
TMS-002254,2024-02-01,PRJ-0184,CON-048,Delivery,52.9,Billable,Yes
TMS-002255,2023-12-01,PRJ-0184,CON-006,Sales Support,58.9,Non-Billable,Yes
TMS-002256,2023-12-01,PRJ-0184,CON-038,Sales Support,198.8,Non-Billable,Yes
TMS-002257,2023-12-01,PRJ-0184,CON-038,Admin,11.8,Non-Billable,Yes
TMS-002258,2023-11-01,PRJ-0184,CON-006,Delivery,63.7,Billable,Yes
TMS-002259,2023-11-01,PRJ-0184,CON-048,Delivery,43,Billable,Yes
TMS-002260,2024-05-01,PRJ-0184,CON-048,Delivery,46.7,Billable,Yes
TMS-002261,2024-04-01, PRJ-0184,CON-048,Analysis,119.7,Billable,No
TMS-002262,2024-01-01, PRJ-0184 ,CON-006,Client Workshop,16,,Yes
TMS-002263,2024-03-01,PRJ-0185,CON-015,Internal Training,177.3,Non-Billable,Yes
TMS-002264,2024-03-01,PRJ-0185,CON-022,Delivery,161,,Yes
TMS-002265,2024-03-01,PRJ-0185,CON-022,QA Review,71.2,Billable,Yes
TMS-002266,2024-03-01,PRJ-0185,CON-022,Sales Support,62.8,Non-Billable,Yes
TMS-002267,2025-05-01,PRJ-0186,CON-038,Delivery,73.3,Billable,Yes
TMS-002268,2025-08-01,PRJ-0186,CON-048,Admin,194.9,Non-Billable,Yes
TMS-002269,2025-06-01,PRJ-0186,CON-038,Client Workshop,64.9,Billable,Yes
TMS-002270,2025-09-01,PRJ-0186,CON-023,Delivery,192.2,Billable,No
TMS-002271,2025-07-01,PRJ-0186,CON-052,Delivery,177.4,Billable,Yes
TMS-002272,2025-09-01,PRJ-0186, CON-052 ,Analysis,31.7,Billable,Yes
TMS-002273,2025-06-01,PRJ-0186,CON-052,Analysis,172.3,Billable,Yes
TMS-002274,2025-09-01,PRJ-0186,CON-023,Delivery,128,Billable,No
TMS-002275,2025-07-01,PRJ-0186,CON-038,Sales Support,12.1,Non-Billable,Yes
TMS-002276,2025-07-01,PRJ-0186,CON-023,Delivery,179.7,Billable,Yes
TMS-002277,2025-08-01,PRJ-0186,CON-052,Delivery,166.2,Billable,Yes
TMS-002278,2025-07-01,PRJ-0186,CON-023,Client Workshop,180.3,,Yes
